category_id	count	encoding	sequence
1	2769	446	-10,0,0,0
2	4898	476	10,0,0,0
3	5992	507	-11,0,0,0
4	11232	539	11,0,0,0
5	438	543	9,-1,0,0
6	7986	572	-12,0,0,0
7	90	576	-10,-1,0,0
8	14556	606	12,0,0,0
9	1505	610	10,-1,0,0
10	8041	641	-13,0,0,0
11	200	645	-11,-1,0,0
12	16361	677	13,0,0,0
13	1835	681	11,-1,0,0
14	7348	714	-14,0,0,0
15	345	718	-12,-1,0,0
16	240	723	9,1,0,0
17	14922	752	14,0,0,0
18	1867	756	12,-1,0,0
19	41	761	-10,1,0,0
20	137	763	-9,0,-1,0
21	5511	791	-15,0,0,0
22	537	795	-13,-1,0,0
23	1165	800	10,1,0,0
24	57	802	9,0,-1,0
25	10986	831	15,0,0,0
26	1649	835	13,-1,0,0
27	107	840	-11,1,0,0
28	347	842	-10,0,-1,0
29	3456	872	-16,0,0,0
30	723	876	-14,-1,0,0
31	1222	881	11,1,0,0
32	773	883	10,0,-1,0
33	6814	914	16,0,0,0
34	1320	918	14,-1,0,0
35	165	923	-12,1,0,0
36	487	925	-11,0,-1,0
37	737	961	-15,-1,0,0
38	1158	966	12,1,0,0
39	922	968	11,0,-1,0
40	235	972	9,-2,0,0
41	653	1005	15,-1,0,0
42	264	1010	-13,1,0,0
43	612	1012	-12,0,-1,0
44	19	1016	-10,-2,0,0
45	14	1018	-9,-1,-1,0
46	611	1050	-16,-1,0,0
47	1137	1055	13,1,0,0
48	992	1057	12,0,-1,0
49	418	1061	10,-2,0,0
50	51	1063	9,-1,-1,0
51	145	1096	16,-1,0,0
52	463	1101	-14,1,0,0
53	697	1103	-13,0,-1,0
54	37	1107	-11,-2,0,0
55	27	1109	-10,-1,-1,0
56	323	1143	-17,-1,0,0
57	864	1148	14,1,0,0
58	932	1150	13,0,-1,0
59	423	1154	11,-2,0,0
60	109	1156	10,-1,-1,0
61	219	1157	-10,0,0,-1
62	400	1196	-15,1,0,0
63	705	1198	-14,0,-1,0
64	65	1202	-12,-2,0,0
65	43	1204	-11,-1,-1,0
66	383	1205	10,0,0,-1
67	323	1245	15,1,0,0
68	870	1247	14,0,-1,0
69	396	1251	12,-2,0,0
70	173	1253	11,-1,-1,0
71	338	1254	-11,0,0,-1
72	354	1295	-16,1,0,0
73	1012	1297	-15,0,-1,0
74	104	1301	-13,-2,0,0
75	83	1303	-12,-1,-1,0
76	487	1304	11,0,0,-1
77	136	1308	9,2,0,0
78	99	1346	16,1,0,0
79	736	1348	15,0,-1,0
80	309	1352	13,-2,0,0
81	239	1354	12,-1,-1,0
82	463	1355	-12,0,0,-1
83	10	1359	-10,2,0,0
84	15	1361	-9,1,-1,0
85	389	1398	-17,1,0,0
86	797	1400	-16,0,-1,0
87	134	1404	-14,-2,0,0
88	137	1406	-13,-1,-1,0
89	564	1407	12,0,0,-1
90	320	1411	10,2,0,0
91	187	1413	9,1,-1,0
92	330	1453	16,0,-1,0
93	207	1457	14,-2,0,0
94	311	1459	13,-1,-1,0
95	598	1460	-13,0,0,-1
96	22	1464	-11,2,0,0
97	41	1466	-10,1,-1,0
98	72	1467	9,-1,0,-1
99	199	1507	-17,0,-1,0
100	130	1511	-15,-2,0,0
101	238	1513	-14,-1,-1,0
102	643	1514	13,0,0,-1
103	258	1518	11,2,0,0
104	276	1520	10,1,-1,0
105	15	1521	-10,-1,0,-1
106	33	1566	15,-2,0,0
107	394	1568	14,-1,-1,0
108	740	1569	-14,0,0,-1
109	35	1573	-12,2,0,0
110	53	1575	-11,1,-1,0
111	128	1576	10,-1,0,-1
112	25	1622	-16,-2,0,0
113	385	1624	-15,-1,-1,0
114	991	1625	14,0,0,-1
115	224	1629	12,2,0,0
116	296	1631	11,1,-1,0
117	36	1632	-11,-1,0,-1
118	612	1681	15,-1,-1,0
119	726	1682	-15,0,0,-1
120	55	1686	-13,2,0,0
121	81	1688	-12,1,-1,0
122	171	1689	11,-1,0,-1
123	6	1737	-17,-2,0,0
124	682	1739	-16,-1,-1,0
125	593	1740	15,0,0,-1
126	215	1744	13,2,0,0
127	269	1746	12,1,-1,0
128	73	1747	-12,-1,0,-1
129	120	1752	9,-3,0,0
130	497	1798	16,-1,-1,0
131	427	1799	-16,0,0,-1
132	89	1803	-14,2,0,0
133	105	1805	-13,1,-1,0
134	220	1806	12,-1,0,-1
135	7	1811	-10,-3,0,0
136	3	1813	-9,-2,-1,0
137	581	1858	-17,-1,-1,0
138	306	1859	16,0,0,-1
139	112	1863	14,2,0,0
140	218	1865	13,1,-1,0
141	131	1866	-13,-1,0,-1
142	174	1871	10,-3,0,0
143	21	1873	9,-2,-1,0
144	87	1919	17,-1,-1,0
145	53	1924	-15,2,0,0
146	125	1926	-14,1,-1,0
147	290	1927	13,-1,0,-1
148	14	1932	-11,-3,0,0
149	8	1934	-10,-2,-1,0
150	70	1935	9,1,0,-1
151	15	1986	15,2,0,0
152	177	1988	14,1,-1,0
153	193	1989	-14,-1,0,-1
154	169	1994	11,-3,0,0
155	32	1996	10,-2,-1,0
156	9	1997	-10,1,0,-1
157	88	1999	-9,0,1,0
158	20	2049	-16,2,0,0
159	147	2051	-15,1,-1,0
160	360	2052	14,-1,0,-1
161	26	2057	-12,-3,0,0
162	12	2059	-11,-2,-1,0
163	122	2060	10,1,0,-1
164	90	2062	9,0,1,0
165	202	2115	15,1,-1,0
166	403	2116	-15,-1,0,-1
167	144	2121	12,-3,0,0
168	55	2123	11,-2,-1,0
169	17	2124	-11,1,0,-1
170	211	2126	-10,0,1,0
171	5	2178	-17,2,0,0
172	205	2180	-16,1,-1,0
173	668	2181	15,-1,0,-1
174	34	2186	-13,-3,0,0
175	15	2188	-12,-2,-1,0
176	148	2189	11,1,0,-1
177	697	2191	10,0,1,0
178	202	2246	16,1,-1,0
179	459	2247	-16,-1,0,-1
180	110	2252	13,-3,0,0
181	73	2254	12,-2,-1,0
182	39	2255	-12,1,0,-1
183	265	2257	-11,0,1,0
184	122	2313	-17,1,-1,0
185	347	2314	16,-1,0,-1
186	43	2319	-14,-3,0,0
187	43	2321	-13,-2,-1,0
188	154	2322	12,1,0,-1
189	672	2324	11,0,1,0
190	73	2328	9,3,0,0
191	14	2381	17,1,-1,0
192	387	2382	-17,-1,0,-1
193	66	2387	14,-3,0,0
194	85	2389	13,-2,-1,0
195	58	2390	-13,1,0,-1
196	290	2392	-12,0,1,0
197	5	2396	-10,3,0,0
198	4	2398	-9,2,-1,0
199	41	2456	-15,-3,0,0
200	52	2458	-14,-2,-1,0
201	170	2459	13,1,0,-1
202	649	2461	12,0,1,0
203	110	2465	10,3,0,0
204	90	2467	9,2,-1,0
205	3	2526	15,-3,0,0
206	104	2528	14,-2,-1,0
207	88	2529	-14,1,0,-1
208	321	2531	-13,0,1,0
209	12	2535	-11,3,0,0
210	8	2537	-10,2,-1,0
211	29	2538	9,-2,0,-1
212	8	2597	-16,-3,0,0
213	85	2599	-15,-2,-1,0
214	226	2600	14,1,0,-1
215	632	2602	13,0,1,0
216	114	2606	11,3,0,0
217	103	2608	10,2,-1,0
218	5	2609	-10,-2,0,-1
219	1	2611	-9,-1,1,0
220	118	2671	15,-2,-1,0
221	145	2672	-15,1,0,-1
222	423	2674	-14,0,1,0
223	15	2678	-12,3,0,0
224	13	2680	-11,2,-1,0
225	46	2681	10,-2,0,-1
226	24	2683	9,-1,1,0
227	3	2684	-9,0,-1,-1
228	132	2744	-16,-2,-1,0
229	153	2745	15,1,0,-1
230	563	2747	14,0,1,0
231	86	2751	12,3,0,0
232	93	2753	11,2,-1,0
233	10	2754	-11,-2,0,-1
234	9	2756	-10,-1,1,0
235	1	2757	9,0,-1,-1
236	87	2818	16,-2,-1,0
237	114	2819	-16,1,0,-1
238	397	2821	-15,0,1,0
239	20	2825	-13,3,0,0
240	21	2827	-12,2,-1,0
241	65	2828	11,-2,0,-1
242	56	2830	10,-1,1,0
243	27	2831	-10,0,-1,-1
244	74	2893	-17,-2,-1,0
245	44	2894	16,1,0,-1
246	424	2896	15,0,1,0
247	71	2900	13,3,0,0
248	96	2902	12,2,-1,0
249	19	2903	-12,-2,0,-1
250	18	2905	-11,-1,1,0
251	24	2906	10,0,-1,-1
252	85	2970	-17,1,0,-1
253	213	2972	-16,0,1,0
254	29	2976	-14,3,0,0
255	33	2978	-13,2,-1,0
256	75	2979	12,-2,0,-1
257	89	2981	11,-1,1,0
258	49	2982	-11,0,-1,-1
259	171	3049	16,0,1,0
260	27	3053	14,3,0,0
261	71	3055	13,2,-1,0
262	28	3056	-13,-2,0,-1
263	31	3058	-12,-1,1,0
264	61	3059	11,0,-1,-1
265	72	3063	9,-4,0,0
266	89	3127	-17,0,1,0
267	13	3131	-15,3,0,0
268	40	3133	-14,2,-1,0
