delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	T_scs	status
-1.500000	-37.284569	-46.519211	0.833604	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.497996	-37.284569	-46.944583	0.833437	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.495992	-37.284569	-47.340674	0.833270	full	3374966975014	1,0,0,0,0,0,0	ok
-1.493988	-37.284569	-44.708988	0.839357	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.491984	-37.284569	-45.183453	0.836691	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.489980	-37.284569	-45.653280	0.834773	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.487976	-37.284569	-46.111648	0.833189	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.485972	-37.284569	-46.555181	0.832354	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.483968	-37.284569	-46.975869	0.832186	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.481964	-37.284569	-47.366993	0.831685	full	3374966975014	1,0,0,0,0,0,0	ok
-1.479960	-37.284569	-44.759059	0.837869	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.477956	-37.284569	-45.232591	0.835410	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.475952	-37.284569	-45.698884	0.833492	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.473948	-37.284569	-46.153418	0.832115	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.471944	-37.284569	-46.590723	0.831073	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.469940	-37.284569	-47.006965	0.830905	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.467936	-37.284569	-47.393348	0.830069	full	3374966975014	1,0,0,0,0,0,0	ok
-1.465932	-37.284569	-44.901406	0.836121	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.463928	-37.284569	-45.370254	0.835953	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.461924	-37.284569	-45.807983	0.834036	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.459920	-37.284569	-46.236148	0.832659	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.457916	-37.284569	-46.648817	0.831950	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.455912	-37.284569	-47.038883	0.829698	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.453908	-37.284569	-47.419742	0.828449	full	3374966975014	1,0,0,0,0,0,0	ok
-1.451904	-37.284569	-44.935212	0.834829	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.449900	-37.284569	-45.401868	0.834328	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.447896	-37.284569	-45.840607	0.832410	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.445892	-37.284569	-46.269018	0.831033	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.443888	-37.284569	-46.681195	0.830324	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.441884	-37.284569	-47.070094	0.828406	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.439880	-37.284569	-47.446178	0.826823	full	3374966975014	1,0,0,0,0,0,0	ok
-1.437876	-37.284569	-44.523588	0.836171	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.435872	-37.284569	-44.992117	0.834794	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.433868	-37.284569	-45.439131	0.832463	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.431864	-37.284569	-45.878926	0.830545	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.429860	-37.284569	-46.307519	0.829295	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.427856	-37.284569	-46.717810	0.828459	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.425852	-37.284569	-47.105374	0.826876	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.423848	-37.284569	-47.476444	0.824958	full	3374966975014	1,0,0,0,0,0,0	ok
-1.421844	-37.284569	-44.575426	0.835715	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.419840	-37.284569	-45.028995	0.832922	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.417836	-37.284569	-45.477813	0.830590	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.415832	-37.284569	-45.918540	0.828672	continued:5	3374966975014	1,0,0,0,0,0,0	ok
-1.413828	-37.284569	-46.347194	0.827423	continued:5	3374966975014	1,0,0,0,0,0,0	ok
