delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.214286	-45.000000								error: T SSCS does not start with ±1: [-2, -2, -1, -1]
-1.214286	-44.489796	-46.055489	0.825677	full	12088	1857	1,-1,0,1	17,1,1	ok
-1.214286	-43.979592	-46.164553	0.824107	full	463	11748	1,-1,-1,0	-17,-1,1,-1	ok
-1.214286	-43.469388	-46.271055	0.822528	full	1174	2314	1,0,1,0	16,-1,0,-1	ok
-1.214286	-42.959184	-46.375245	0.820966	full	27493	3884	1,0,-1,1	16,0,-1,-1	ok
-1.214286	-42.448980	-46.477333	0.819402	full	494	1050	1,0,0,-1	-16,-1,0,0	ok
-1.214286	-41.938776	-46.577500	0.817845	full	89	24501	1,0,0,0	15,0,-2,-1	ok
-1.214286	-41.428571	-46.676165	0.816653	full	89	831	1,0,0,0	15,0,0,0	ok
-1.214286	-40.918367	-46.772684	0.816062	full	77	1624	-1,0,0,0	-15,-1,-1,0	ok
-1.214286	-40.408163	-46.867959	0.815464	full	77	918	-1,0,0,0	14,-1,0,0	ok
-1.214286	-39.897959	-46.961839	0.814867	full	77	1625	-1,0,0,0	14,0,0,-1	ok
-1.214286	-39.387755	-47.054419	0.814268	full	77	714	-1,0,0,0	-14,0,0,0	ok
-1.214286	-38.877551								error: T SSCS does not start with ±1: [-2, 0, 0, 0]
-1.214286	-38.367347								error: T SSCS does not start with ±1: [-2, 0, 0, 0]
-1.214286	-37.857143	-47.783531	0.800615	full	249569	1150	1,0,0,-2	13,0,-1,0	ok
-1.214286	-37.346939	-47.868334	0.799963	full	9728	641	1,0,0,1	-13,0,0,0	ok
-1.214286	-36.836735	-47.952234	0.799306	full	9728	5331720	1,0,0,1	-13,-1,0,2	ok
-1.214286	-36.326531	-48.035282	0.798642	full	5000702	250254	-1,0,0,2	12,-11,0,1	ok
-1.214286	-35.816327	-48.117523	0.797969	full	6417185222471639	532522959380386866	-1,0,0,9	12,1,-12,-12	ok
-1.214286	-35.306122	-48.199002	0.797289	full	15355805187064685	518504013306931981	-1,0,-1,-10	12,0,11,-12	ok
-1.214286	-34.795918	-48.279755	0.796454	full	1127	2392	-1,0,1,0	-12,0,1,0	ok
-1.214286	-34.285714	-48.359821	0.794956	full	4068377	5325193	-1,0,2,-2	-12,-1,0,2	ok
-1.214286	-33.775510	-48.439231	0.793466	full	259771820	124102113	-1,0,-10,0	11,11,-9	ok
-1.214286	-33.265306	-48.518018	0.791984	full	541155650	142268157752958218	-1,0,-11,0	11,-11,0,11	ok
-1.214286	-32.755102	-48.596209	0.790504	full	773916152	1684508	-1,0,-11,-1	11,9,2,1	ok
-1.214286	-32.244898	-48.673830	0.789036	full	2050473490659	6194	-1,-1,3,5	11,-2,-1,-1	ok
-1.214286	-31.734694	-48.750907	0.787573	full	35013596617462385	73927071732449190	-1,-1,1,10	-11,1,1,-11	ok
-1.214286	-31.224490	-48.827461	0.786115	full	66543374715025460	35062328127827689	-1,1,10,10	-11,-5,1,10	ok
-1.214286	-30.714286	-48.903539	0.784666	full	6692650835836679	66720925908142496	-1,2,-10,-9	10,10,10,10	ok
-1.214286	-30.204082	-48.979109	0.783867	full	15319745769459299	32491315884349396	-1,4,10,9	10,10,10,-10	ok
-1.214286	-29.693878	-49.054216	0.783055	full	32468294593620990	31293739669567733	-1,8,10,-10	10,10,-10,-10	ok
-1.214286	-29.183673	-49.128877	0.782228	full	14732314495311119	30129578305505695	-1,9,-10,9	10,-10,9,-10	ok
-1.214286	-28.673469	-49.203108	0.781387	full	14732314495311119	14732317756711450	-1,9,-10,9	10,9,-10,9	ok
-1.214286	-28.163265	-49.276923	0.780532	full	14732314495311119	14732317585058792	-1,9,-10,9	-10,9,-10,9	ok
-1.214286	-27.653061	-49.350336	0.779662	full	31282544843925584	31282549346268347	-1,9,-10,-10	-10,9,-10,-10	ok
-1.214286	-27.142857	-49.423361	0.778778	full	14134174203751952	14134177230126971	-1,9,9,9	-10,9,9,9	ok
-1.214286	-26.632653	-49.887001	0.765672	full	14134174371883889	14134177061995017	1,9,9,9	9,9,9,9	ok
-1.214286	-26.122449	-49.956446	0.764787	full	14134174371883889	14134177061995017	1,9,9,9	9,9,9,9	ok
