category_id	count	encoding	sequence
1	63785	0	
2	3120	1	0
3	3726	2	-1
4	8	46	-5
5	11	67	-6
6	10	92	-7
7	10	121	-8
8	3	144	-5,-2
9	8	154	-9
10	4	179	-6,-2
11	5	191	-10
12	3	218	-7,-2
13	3	232	-11
14	3	261	-8,-2
15	2	277	-12
16	1	308	-9,-2
17	2	326	-13
18	2	359	-10,-2
19	2	379	-14
20	1	414	-11,-2
21	2	436	-15
22	1	473	-12,-2
23	1	497	-16
24	1	536	-13,-2
25	2	562	-17
26	1	603	-14,-2
27	4	631	-18
28	1	674	-15,-2
29	11	704	-19
30	1	749	-16,-2
31	45	781	-20
32	1	998	-19,-2
33	9	1089	-20,-2
34	460	2413	1,0,0,0,0
35	36	2482	-2,0,0,0,0
36	1447	2552	2,0,0,0,0
37	75	2623	-3,0,0,0,0
38	2	2692	-5,-2,-2
39	1185	2695	3,0,0,0,0
40	92	2768	-4,0,0,0,0
41	2	2839	-6,-2,-2
42	800	2842	4,0,0,0,0
43	54	2917	-5,0,0,0,0
44	487	2993	5,0,0,0,0
45	45	3070	-6,0,0,0,0
46	695	3148	6,0,0,0,0
47	414	3227	-7,0,0,0,0
48	1	3304	-9,-2,-2
49	2965	3307	7,0,0,0,0
50	742	3388	-8,0,0,0,0
51	1	3467	-10,-2,-2
52	4178	3470	8,0,0,0,0
53	915	3553	-9,0,0,0,0
54	4826	3637	9,0,0,0,0
55	3	3648	-4,-1,0,0,0
56	1043	3722	-10,0,0,0,0
57	5392	3808	10,0,0,0,0
58	4	3819	-5,-1,0,0,0
59	1080	3895	-11,0,0,0,0
60	4985	3983	11,0,0,0,0
61	3	3994	-6,-1,0,0,0
62	1011	4072	-12,0,0,0,0
63	75	4083	6,-1,0,0,0
64	3923	4162	12,0,0,0,0
65	3	4173	-7,-1,0,0,0
66	901	4253	-13,0,0,0,0
67	81	4264	7,-1,0,0,0
68	3039	4345	13,0,0,0,0
69	4	4356	-8,-1,0,0,0
70	738	4438	-14,0,0,0,0
71	87	4449	8,-1,0,0,0
72	2177	4532	14,0,0,0,0
73	2	4543	-9,-1,0,0,0
74	1	4555	-3,1,0,0,0
75	546	4627	-15,0,0,0,0
76	101	4638	9,-1,0,0,0
77	1274	4723	15,0,0,0,0
78	8	4734	-10,-1,0,0,0
79	8	4746	-4,1,0,0,0
80	311	4820	-16,0,0,0,0
81	110	4831	10,-1,0,0,0
82	534	4918	16,0,0,0,0
83	12	4929	-11,-1,0,0,0
84	9	4941	-5,1,0,0,0
85	127	5028	11,-1,0,0,0
86	1	5114	-19,-2,-2
87	21	5128	-12,-1,0,0,0
88	6	5140	-6,1,0,0,0
89	117	5229	12,-1,0,0,0
90	122	5241	6,1,0,0,0
91	1	5317	-20,-2,-2
92	29	5331	-13,-1,0,0,0
93	1	5343	-7,1,0,0,0
94	98	5434	13,-1,0,0,0
95	121	5446	7,1,0,0,0
96	40	5538	-14,-1,0,0,0
97	4	5550	-8,1,0,0,0
98	68	5643	14,-1,0,0,0
99	114	5655	8,1,0,0,0
100	37	5749	-15,-1,0,0,0
101	4	5761	-9,1,0,0,0
102	32	5856	15,-1,0,0,0
103	119	5868	9,1,0,0,0
104	44	5964	-16,-1,0,0,0
105	7	5976	-10,1,0,0,0
106	6	6073	16,-1,0,0,0
107	94	6085	10,1,0,0,0
108	17	6183	-17,-1,0,0,0
