category_id	count	encoding	sequence
1	63785	0	
2	3120	1	0
3	3726	2	-1
4	8	46	-5
5	11	67	-6
6	10	92	-7
7	10	121	-8
8	3	144	-5,-2
9	8	154	-9
10	4	179	-6,-2
11	5	191	-10
12	3	218	-7,-2
13	3	232	-11
14	3	261	-8,-2
15	2	277	-12
16	1	308	-9,-2
17	2	326	-13
18	2	359	-10,-2
19	2	379	-14
20	1	414	-11,-2
21	2	436	-15
22	1	473	-12,-2
23	1	497	-16
24	1	536	-13,-2
25	2	562	-17
26	1	603	-14,-2
27	4	631	-18
28	1	674	-15,-2
29	11	704	-19
30	1	749	-16,-2
31	45	781	-20
32	1	998	-19,-2
33	9	1089	-20,-2
34	2	2692	-5,-2,-2
35	2	2839	-6,-2,-2
36	1	3304	-9,-2,-2
37	1	3467	-10,-2,-2
38	1	5114	-19,-2,-2
39	1	5317	-20,-2,-2
40	460	2602619	1,0,0,0,0,0
41	36	2604900	-2,0,0,0,0,0
42	1447	2607182	2,0,0,0,0,0
43	75	2609465	-3,0,0,0,0,0
44	3	2611746	-5,-2,-2,-2
45	1185	2611749	3,0,0,0,0,0
46	92	2614034	-4,0,0,0,0,0
47	1	2616317	-6,-2,-2,-2
48	800	2616320	4,0,0,0,0,0
49	54	2618607	-5,0,0,0,0,0
50	487	2620895	5,0,0,0,0,0
51	45	2623184	-6,0,0,0,0,0
52	679	2625474	6,0,0,0,0,0
53	400	2627765	-7,0,0,0,0,0
54	2936	2630057	7,0,0,0,0,0
55	725	2632350	-8,0,0,0,0,0
56	4158	2634644	8,0,0,0,0,0
57	893	2636939	-9,0,0,0,0,0
58	4796	2639235	9,0,0,0,0,0
59	1013	2641532	-10,0,0,0,0,0
60	5357	2643830	10,0,0,0,0,0
61	1047	2646129	-11,0,0,0,0,0
62	4950	2648429	11,0,0,0,0,0
63	969	2650730	-12,0,0,0,0,0
64	3887	2653032	12,0,0,0,0,0
65	861	2655335	-13,0,0,0,0,0
66	3002	2657639	13,0,0,0,0,0
67	694	2659944	-14,0,0,0,0,0
68	2141	2662250	14,0,0,0,0,0
69	526	2664557	-15,0,0,0,0,0
70	1248	2666865	15,0,0,0,0,0
71	303	2669174	-16,0,0,0,0,0
72	528	2671484	16,0,0,0,0,0
73	3	2769474	-4,-1,0,0,0,0
74	4	2774181	-5,-1,0,0,0,0
75	3	2778892	-6,-1,0,0,0,0
76	67	2781249	6,-1,0,0,0,0
77	3	2783607	-7,-1,0,0,0,0
78	71	2785966	7,-1,0,0,0,0
79	4	2788326	-8,-1,0,0,0,0
80	80	2790687	8,-1,0,0,0,0
81	2	2793049	-9,-1,0,0,0,0
82	93	2795412	9,-1,0,0,0,0
83	5	2797776	-10,-1,0,0,0,0
84	99	2800141	10,-1,0,0,0,0
85	9	2802507	-11,-1,0,0,0,0
86	109	2804874	11,-1,0,0,0,0
87	16	2807242	-12,-1,0,0,0,0
88	102	2809611	12,-1,0,0,0,0
89	24	2811981	-13,-1,0,0,0,0
90	81	2814352	13,-1,0,0,0,0
91	27	2816724	-14,-1,0,0,0,0
92	52	2819097	14,-1,0,0,0,0
93	33	2821471	-15,-1,0,0,0,0
94	25	2823846	15,-1,0,0,0,0
95	40	2826222	-16,-1,0,0,0,0
96	6	2828599	16,-1,0,0,0,0
97	17	2830977	-17,-1,0,0,0,0
98	1	2926985	-3,1,0,0,0,0
