category_id	count	encoding	sequence
1	42040	0	
2	2876	1	0
3	14457	2	-1
4	1	29	-4
5	7	46	-5
6	44	49	3,0,0
7	18	67	-6
8	7	68	5,0
9	101	70	4,0,0
10	1	82	-5,0,0
11	436	89	1,0,0,0
12	15	92	-7
13	15	93	6,0
14	110	95	5,0,0
15	35	102	-2,0,0,0
16	3	109	-6,0,0
17	1	113	-4,-2
18	1472	116	2,0,0,0
19	8	121	-8
20	22	122	7,0
21	106	124	6,0,0
22	67	131	-3,0,0,0
23	4	140	-7,0,0
24	4	144	-5,-2
25	1156	147	3,0,0,0
26	8	154	-9
27	33	155	8,0
28	106	157	7,0,0
29	76	164	-4,0,0,0
30	1	172	9
31	6	173	-9,0
32	3	175	-8,0,0
33	6	179	-6,-2
34	686	182	4,0,0,0
35	14	191	-10
36	56	192	9,0
37	122	194	8,0,0
38	47	201	-5,0,0,0
39	1	205	-3,-1,0,0
40	13	211	10
41	73	212	-10,0
42	116	214	-9,0,0
43	7	218	-7,-2
44	373	221	5,0,0,0
45	7	232	-11
46	350	233	10,0
47	1050	235	9,0,0
48	134	242	-6,0,0,0
49	4	246	-4,-1,0,0
50	8	254	11
51	35	255	-11,0
52	134	257	-10,0,0
53	3	261	-8,-2
54	1437	264	6,0,0,0
55	6	277	-12
56	193	278	11,0
57	1396	280	10,0,0
58	538	287	-7,0,0,0
59	3	291	-5,-1,0,0
60	1	302	-12,0
61	133	304	-11,0,0
62	1	308	-9,-2
63	3430	311	7,0,0,0
64	4	326	-13
65	8	327	12,0
66	2	328	-12,-1
67	645	329	11,0,0
68	817	336	-8,0,0,0
69	4	340	-6,-1,0,0
70	3	355	-12,0,0
71	2	359	-10,-2
72	4445	362	8,0,0,0
73	95	366	6,-1,0,0
74	13	371	-4,1,0,0
75	7	379	-14
76	1	381	-13,-1
77	355	382	12,0,0
78	900	389	-9,0,0,0
79	8	393	-7,-1,0,0
80	2	414	-11,-2
81	1	416	-10,-1,-1
82	4099	417	9,0,0,0
83	108	421	7,-1,0,0
84	8	426	-5,1,0,0
85	12	436	-15
86	1	438	-14,-1
87	931	446	-10,0,0,0
88	10	450	-8,-1,0,0
89	2	473	-12,-2
90	1	475	-11,-1,-1
91	3707	476	10,0,0,0
92	129	480	8,-1,0,0
93	5	485	-6,1,0,0
94	14	497	-16
95	3	499	-15,-1
96	935	507	-11,0,0,0
97	11	511	-9,-1,0,0
98	162	516	6,1,0,0
99	2	536	-13,-2
100	1	538	-12,-1,-1
101	3293	539	11,0,0,0
102	161	543	9,-1,0,0
103	4	548	-7,1,0,0
104	4	550	-6,0,-1,0
105	24	562	-17
106	2	564	-16,-1
107	993	572	-12,0,0,0
108	14	576	-10,-1,0,0
109	169	581	7,1,0,0
110	23	583	6,0,-1,0
111	2	603	-14,-2
112	3	605	-13,-1,-1
113	2805	606	12,0,0,0
114	160	610	10,-1,0,0
115	8	615	-8,1,0,0
116	9	617	-7,0,-1,0
117	2	623	-4,-1,-1,0
118	38	631	-18
119	7	633	-17,-1
120	851	641	-13,0,0,0
121	23	645	-11,-1,0,0
122	157	650	8,1,0,0
123	35	652	7,0,-1,0
124	3	674	-15,-2
125	3	676	-14,-1,-1
126	2331	677	13,0,0,0
127	168	681	11,-1,0,0
128	10	686	-9,1,0,0
129	13	688	-8,0,-1,0
130	1	694	-5,-1,-1,0
131	267	704	-19
132	12	706	-18,-1
133	633	714	-14,0,0,0
134	36	718	-12,-1,0,0
135	135	723	9,1,0,0
136	45	725	8,0,-1,0
137	28	729	6,-2,0,0
138	4	749	-16,-2
139	2	751	-15,-1,-1
140	1397	752	14,0,0,0
141	148	756	12,-1,0,0
142	10	761	-10,1,0,0
143	22	763	-9,0,-1,0
144	1	767	-7,-2,0,0
145	2	769	-6,-1,-1,0
146	332	781	-20
147	59	783	-19,-1
148	402	791	-15,0,0,0
149	48	795	-13,-1,0,0
150	118	800	10,1,0,0
151	54	802	9,0,-1,0
152	33	806	7,-2,0,0
153	1	808	6,-1,-1,0
154	3	809	-6,0,0,-1
155	14	828	-17,-2
156	6	830	-16,-1,-1
157	752	831	15,0,0,0
158	121	835	13,-1,0,0
159	14	840	-11,1,0,0
160	35	842	-10,0,-1,0
161	1	846	-8,-2,0,0
162	4	848	-7,-1,-1,0
163	9	849	6,0,0,-1
164	57	876	-14,-1,0,0
165	111	881	11,1,0,0
166	63	883	10,0,-1,0
167	37	887	8,-2,0,0
168	1	889	7,-1,-1,0
169	7	890	-7,0,0,-1
170	50	911	-18,-2
171	10	913	-17,-1,-1
172	70	918	14,-1,0,0
173	18	923	-12,1,0,0
174	46	925	-11,0,-1,0
175	1	929	-9,-2,0,0
176	5	931	-8,-1,-1,0
177	8	932	7,0,0,-1
178	54	961	-15,-1,0,0
179	105	966	12,1,0,0
180	76	968	11,0,-1,0
181	40	972	9,-2,0,0
182	6	974	8,-1,-1,0
183	10	975	-8,0,0,-1
184	128	998	-19,-2
185	30	1000	-18,-1,-1
186	10	1005	15,-1,0,0
187	30	1010	-13,1,0,0
188	57	1012	-12,0,-1,0
189	1	1016	-10,-2,0,0
190	5	1018	-9,-1,-1,0
191	17	1019	8,0,0,-1
192	48	1023	6,2,0,0
193	4	1050	-16,-1,0,0
194	96	1055	13,1,0,0
195	86	1057	12,0,-1,0
196	37	1061	10,-2,0,0
197	4	1063	9,-1,-1,0
