category_id	count	encoding	sequence
1	469	507	-11,0,0,0
2	470	539	11,0,0,0
3	5	565	15,0,0
4	1154	572	-12,0,0,0
5	1569	606	12,0,0,0
6	53	610	10,-1,0,0
7	1545	641	-13,0,0,0
8	20	645	-11,-1,0,0
9	2291	677	13,0,0,0
10	302	681	11,-1,0,0
11	1460	714	-14,0,0,0
12	60	718	-12,-1,0,0
13	18	750	15,1,0
14	2713	752	14,0,0,0
15	407	756	12,-1,0,0
16	1098	791	-15,0,0,0
17	93	795	-13,-1,0,0
18	12	800	10,1,0,0
19	1	829	16,1,0
20	2204	831	15,0,0,0
21	397	835	13,-1,0,0
22	7	840	-11,1,0,0
23	5	842	-10,0,-1,0
24	1	871	16,-1,-1
25	751	872	-16,0,0,0
26	141	876	-14,-1,0,0
27	189	881	11,1,0,0
28	2	912	17,1,0
29	1368	914	16,0,0,0
30	339	918	14,-1,0,0
31	22	923	-12,1,0,0
32	94	925	-11,0,-1,0
33	331	957	-17,0,0,0
34	1	960	15,1,-1
35	175	961	-15,-1,0,0
36	240	966	12,1,0,0
37	159	968	11,0,-1,0
38	538	1001	17,0,0,0
39	1	1004	-16,1,-1
40	238	1005	15,-1,0,0
41	42	1010	-13,1,0,0
42	126	1012	-12,0,-1,0
43	137	1050	-16,-1,0,0
44	7	1051	15,0,1
45	260	1055	13,1,0,0
46	219	1057	12,0,-1,0
47	35	1061	10,-2,0,0
48	81	1096	16,-1,0,0
49	79	1101	-14,1,0,0
50	154	1103	-13,0,-1,0
51	5	1107	-11,-2,0,0
52	5	1109	-10,-1,-1,0
53	1	1142	17,1,-1
54	91	1143	-17,-1,0,0
55	12	1146	15,2,0
56	250	1148	14,1,0,0
57	236	1150	13,0,-1,0
58	85	1154	11,-2,0,0
59	11	1156	10,-1,-1,0
60	6	1191	17,-1,0,0
61	1	1194	-16,2,0
62	112	1196	-15,1,0,0
63	160	1198	-14,0,-1,0
64	13	1202	-12,-2,0,0
65	6	1204	-11,-1,-1,0
66	14	1240	-18,-1,0,0
67	128	1245	15,1,0,0
68	196	1247	14,0,-1,0
69	96	1251	12,-2,0,0
70	27	1253	11,-1,-1,0
71	64	1254	-11,0,0,-1
72	83	1295	-16,1,0,0
73	178	1297	-15,0,-1,0
74	16	1301	-13,-2,0,0
75	12	1303	-12,-1,-1,0
76	79	1304	11,0,0,-1
77	46	1346	16,1,0,0
78	212	1348	15,0,-1,0
79	86	1352	13,-2,0,0
80	45	1354	12,-1,-1,0
81	91	1355	-12,0,0,-1
82	1	1396	-18,2,0
83	66	1398	-17,1,0,0
84	224	1400	-16,0,-1,0
85	30	1404	-14,-2,0,0
