delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.500000	-38.421053	-46.439479	0.828167	continued:5	3374966975014	4532	1,0,0,0,0,0,0	14,0,0,0,0	ok
-1.447368	-38.421053	-46.921623	0.825373	continued:5	3374966975014	2659944	1,0,0,0,0,0,0	-14,0,0,0,0,0	ok
-1.394737	-38.421053	-47.341955	0.822580	full	2602619	2659944	1,0,0,0,0,0	-14,0,0,0,0,0	ok
-1.342105	-38.421053	-43.416851	0.790473	continued:5	171643213369	28354188	1,0,0,0,1,0	-14,-1,0,-1,0,0	ok
-1.289474	-38.421053	-44.508490	0.787680	continued:5	2602619	8359	1,0,0,0,0,0	13,-2,0,0,0	ok
-1.236842	-38.421053	-45.397476	0.784887	continued:5	14730495215871488720702	32502835325837630	-1,0,0,0,0,1,0	13,1,0,10	ok
-1.184211	-38.421053								error: T SSCS does not start with ±1: [-2, 0, 0, 0, 1, 0]
-1.131579	-38.421053	-46.153236	0.787680	continued:5	1992793039259663276	28346659	1,1,-3,1,-3,0	13,-1,0,-1,0,0	ok
-1.078947	-38.421053	-46.690692	0.784887	continued:5	2271091858331811376467814077225862519	1975846927	1,-1,0,2,-13,0	13,0,-13,0	ok
-1.026316	-38.421053	-47.145765	0.782093	continued:5	591284423590875377675437639280368918	1061798378	1,0,-13,1,-13	-13,0,-12,0	ok
-0.973684	-38.421053	-47.524522	0.779300	continued:5	471467725222437804105140	10437162935	-1,0,-13,5,-5	-13,0,-13,-2	ok
-0.921053	-38.421053	-47.832712	0.776507	full	1777211444189069469	13560418079859200	-1,1,-12,-13	-13,-2,-1,1,-3	ok
-0.868421	-38.421053	-44.955075	0.736943	continued:5	1009021257326412026	1420631531	1,12,12,12	-13,12,12	ok
-0.815789	-38.421053	-45.957015	0.734150	continued:5	1862042515335788795	1420631531	-1,-11,-13,-13	-13,12,12	ok
-0.763158	-38.421053	-46.771124	0.733107	continued:5	1009021255905833795	1420578229	-1,12,12,12	12,12,12	ok
-0.710526	-38.421053	-47.418346	0.735900	continued:5	1009021257326412026	1420578229	1,12,12,12	12,12,12	ok
-0.657895	-38.421053	-47.887634	0.733107	continued:5	1009021257326412026	1420578229	1,12,12,12	12,12,12	ok
-0.605263	-38.421053	-48.259953	0.730314	continued:5	1009021257326412026	1009021288579133361	1,12,12,12	12,12,12,12	ok
-0.552632	-38.421053	-48.547732	0.727520	continued:5	533508198414997652	533508222173189616	-1,-12,-12,-12	12,-12,-12,-12	ok
-0.500000	-38.421053	-48.762480	0.724727	full	142315511012103471820664918283921429	533508221140224737	-1,-12,-12,-12,-12	-12,-12,-12,-12	ok
