category_id	count	encoding	sequence
1	1	44	-1,-2
2	173735	77	-1,0,0,0
3	177028	89	1,0,0,0
4	29	151	1,-1,0,0
5	2240	275	-1,0,-1,0
6	960	298	1,0,-1,0
7	12	404	1,-2,0,0
8	17	434	-1,-1,-1,0
9	542	463	1,-1,-1,0
10	2277	464	-1,0,0,-1
11	1415	494	1,0,0,-1
12	1	701	1,1,-1,0
13	2	739	1,-1,0,-1
14	3	944	1,-3,0,0
15	79	1033	1,-2,-1,0
16	1	1079	1,1,0,-1
17	919	1127	-1,0,1,0
18	461	1174	1,0,1,0
19	2	1538	1,-2,0,-1
20	2	1595	-1,-1,1,0
21	1	1651	1,-1,1,0
22	360	1652	-1,0,-1,-1
23	770	1709	1,0,-1,-1
24	5	1951	1,-4,0,0
25	20	2078	1,-3,-1,0
26	2	2144	-1,-2,-2
27	1711	2277	-1,-1,-1,-1
28	1012	2344	1,-1,-1,-1
29	6	3826	1,-4,-1,0
30	36	4094	-1,-2,-1,-1
31	277	4184	1,-2,-1,-1
32	691	4370	-1,0,-2,0
33	196	4463	1,0,-2,0
34	1	5670	-1,-1,-2,0
35	143	5776	1,-1,-2,0
36	401	5777	-1,0,1,-1
37	310	5884	1,0,1,-1
38	5	6553	1,-5,-1,0
39	10	6902	-1,-3,-1,-1
40	85	7019	1,-3,-1,-1
41	58	7379	1,1,-2,0
42	642	7501	1,-1,1,-1
43	2	9178	1,2,2
44	35	9314	1,-2,-2,0
45	2234	9590	-1,0,0,1
46	666	9728	1,0,0,1
47	4	10583	1,-6,-1,0
48	7	11025	-1,-4,-1,-1
49	49	11173	1,-4,-1,-1
50	425	12088	1,-1,0,1
51	10	14363	1,-3,-2,0
52	263	15050	-1,0,2,0
53	78	15223	1,0,2,0
54	2	16288	1,-7,-1,0
55	4	16835	-1,-5,-1,-1
56	18	17018	1,-5,-1,-1
57	122	18527	-1,0,-2,-1
58	140	18719	1,0,-2,-1
59	1	20098	1,-7,0,-1
60	3	21319	1,-4,-2,0
61	158	22365	-1,-1,-2,-1
62	170	22576	1,-1,-2,-1
63	10	24974	1,-6,-1,-1
64	7	26795	-1,1,-2,-1
65	98	27026	1,1,-2,-1
66	250	27260	-1,0,-1,1
67	374	27493	1,0,-1,1
68	1	28678	1,-9,1
69	2	30626	1,-5,-2,0
70	16	31877	-1,-2,-2,-1
71	131	32129	1,-2,-2,-1
72	606	32384	-1,-1,-1,1
73	348	32638	1,-1,-1,1
74	1	35244	-1,-7,-1,-1
75	8	35509	1,-7,-1,-1
76	2	40468	1,-10,1
77	7	44252	-1,-3,-2,-1
78	50	44549	1,-3,-2,-1
79	57	45148	1,-2,-1,1
80	335	45752	-1,0,-3,0
81	65	46054	1,0,-3,0
82	2	47893	1,-10,-1,0
83	5	49139	1,-8,-1,-1
84	3	53300	-1,-1,-3,0
85	48	53626	1,-1,-3,0
86	169	53627	-1,0,2,-1
87	84	53954	1,0,2,-1
88	2	60030	-1,-4,-2,-1
