delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.214286	-45.000000								error: T SSCS does not start with ±1: [-2, -2, -1, -1]
-1.214286	-44.489796	-46.055489	0.825677	full	12088	1857	1,-1,0,1	17,1,1	ok
-1.214286	-43.979592	-45.771923	0.824093	continued[1]:5	463	11748	1,-1,-1,0	-17,-1,1,-1	ok
-1.214286	-43.469388	-45.454067	0.823051	continued[1]:5	1174	2314	1,0,1,0	16,-1,0,-1	ok
-1.214286	-42.959184	-45.104877	0.822677	continued[1]:5	27493	3884	1,0,-1,1	16,0,-1,-1	ok
-1.214286	-42.448980	-44.727683	0.823051	continued[1]:5	494	1050	1,0,0,-1	-16,-1,0,0	ok
-1.214286	-41.938776	-46.577500	0.817845	full	89	24501	1,0,0,0	15,0,-2,-1	ok
-1.214286	-41.428571	-46.253506	0.816390	continued[1]:5	89	831	1,0,0,0	15,0,0,0	ok
-1.214286	-40.918367	-45.892328	0.815554	continued[1]:5	89	1624	1,0,0,0	-15,-1,-1,0	ok
-1.214286	-40.408163	-45.498607	0.815514	continued[1]:5	89	918	1,0,0,0	14,-1,0,0	ok
-1.214286	-39.897959	-45.076280	0.816222	continued[1]:5	89	1625	1,0,0,0	14,0,0,-1	ok
-1.214286	-39.387755	-47.054419	0.814268	full	77	714	-1,0,0,0	-14,0,0,0	ok
-1.214286	-38.877551	-46.721972	0.811475	continued[1]:5	77	5023	-1,0,0,0	-14,3,-1,0	ok
-1.214286	-38.367347	-46.328678	0.808681	continued[1]:5	77	1055	-1,0,0,0	13,1,0,0	ok
-1.214286	-37.857143	-45.893827	0.808308	continued[1]:5	77	1150	-1,0,0,0	13,0,-1,0	ok
-1.214286	-37.346939	-45.428589	0.809350	continued[1]:5	77	641	-1,0,0,0	-13,0,0,0	ok
-1.214286	-36.836735	-44.938384	0.811268	continued[1]:5	77	5331720	-1,0,0,0	-13,-1,0,2	ok
-1.214286	-36.326531	-48.035282	0.798642	full	5000702	250254	-1,0,0,2	12,-11,0,1	ok
-1.214286	-35.816327	-47.685736	0.799478	continued[1]:5	741336764	532522959380386866	-1,0,0,3	12,1,-12,-12	ok
-1.214286	-35.306122	-47.283257	0.798228	continued[1]:5	146389117485775010	518504013306931981	-1,0,-1,11	12,0,11,-12	ok
-1.214286	-34.795918	-46.834338	0.798061	continued[1]:5	1127	2392	-1,0,1,0	-12,0,1,0	ok
-1.214286	-34.285714	-46.344875	0.798769	continued[1]:5	4068377	5325193	-1,0,2,-2	-12,-1,0,2	ok
-1.214286	-33.775510	-45.821488	0.800353	continued[1]:5	259771820	124102113	-1,0,-10,0	11,11,-9	ok
-1.214286	-33.265306	-45.270602	0.802812	continued[1]:5	541155650	142268157752958218	-1,0,-11,0	11,-11,0,11	ok
-1.214286	-32.755102	-48.596209	0.790504	full	773916152	1684508	-1,0,-11,-1	11,9,2,1	ok
-1.214286	-32.244898	-48.215797	0.789049	continued[1]:5	2050473490659	6194	-1,-1,3,5	11,-2,-1,-1	ok
-1.214286	-31.734694	-47.776683	0.788213	continued[1]:5	35013596617462385	73927071732449190	-1,-1,1,10	-11,1,1,-11	ok
-1.214286	-31.224490	-47.283909	0.788380	continued[1]:5	66543374715025460	35062328127827689	-1,1,10,10	-11,-5,1,10	ok
-1.214286	-30.714286	-46.745308	0.789629	continued[1]:5	6692650835836679	66720925908142496	-1,2,-10,-9	10,10,10,10	ok
-1.214286	-30.204082	-46.168086	0.791754	continued[1]:5	31226639492339069	32491315884349396	-1,4,-10,-10	10,10,10,-10	ok
-1.214286	-29.693878	-45.557136	0.794547	continued[1]:5	32468294593620990	31293739669567733	-1,8,10,-10	10,10,-10,-10	ok
-1.214286	-29.183673	-49.128877	0.782228	full	14732314495311119	30129578305505695	-1,9,-10,9	10,-10,9,-10	ok
-1.214286	-28.673469	-48.732300	0.779435	continued[1]:5	14732314495311119	14732317756711450	-1,9,-10,9	10,9,-10,9	ok
-1.214286	-28.163265	-48.266390	0.778392	continued[1]:5	14732314495311119	14732317585058792	-1,9,-10,9	-10,9,-10,9	ok
-1.214286	-27.653061	-47.739639	0.778894	continued[1]:5	31282544843925584	31282549346268347	-1,9,-10,-10	-10,9,-10,-10	ok
